Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1432295648, 19, 0, 0, 0, 0, l, complete, 0.16316, -0.235645, -0.112429, 0.213089, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295650, 19, 0, 0, 0, 0, l, waiting, 0.16316, -0.235645, -0.112429, 0.213089, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295651, 19, 0, 0, 0, 1, r, waiting, 0.16316, -0.235645, -0.112429, 0.213089, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295653, 19, 0, 0, 0, 0, r, reaching, 0.0229997, -0.361988, 0.169244, 0.121374, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295656, 19, 0, 0, 0, 0, r, complete, 0.00998893, -0.359463, 0.18777, 0.128048, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295658, 19, 0, 0, 0, 0, r, waiting, 0.00998893, -0.359463, 0.18777, 0.128048, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295662, 19, 0, 0, 0, 0, r, waiting, 0.00998893, -0.359463, 0.18777, 0.128048, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295669, 19, 0, 0, 0, 0, r, waiting, 0.00998893, -0.359463, 0.18777, 0.128048, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295670, 19, 0, 0, 0, 0, r, waiting, 0.00998893, -0.359463, 0.18777, 0.128048, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295673, 19, 0, 0, 0, 0, r, waiting, 0.00998893, -0.359463, 0.18777, 0.128048, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295675, 19, 0, 0, 0, 0, r, waiting, 0.00998893, -0.359463, 0.18777, 0.128048, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295680, 19, 0, 0, 0, 0, r, waiting, 0.00998893, -0.359463, 0.18777, 0.128048, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295682, 19, 0, 0, 1, 1, r, reaching, 0.210525, -0.362914, 0.158371, 0.184191, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295682, 19, 0, 0, 1, 0, r, reaching, 0.192937, -0.359862, 0.151419, 0.202321, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295714, 19, 2, 0, 1, 0, r, complete, 0.0917988, -0.29163, 0.0600978, 0.282973, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432295715, 19, 2, 0, 1, 0, r, complete, 0.0917988, -0.29163, 0.0600978, 0.282973, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1432297583, 19, 2, 0, 1, 0, b, home, 0, 0, 0, 0, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432297587, 19, 2, 0, 1, 0, b, home, 0, 0, 0, 0, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432297607, 19, 2, 0, 1, 0, b, home, 0, 0, 0, 0, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432297611, 19, 2, 0, 1, 0, b, home, 0, 0, 0, 0, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432297613, 19, 2, 0, 1, 0, b, home, 0, 0, 0, 0, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432297623, 19, 2, 0, 1, 0, b, home, 0, 0, 0, 0, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432297624, 19, 2, 0, 1, 1, l, reaching, 0.210351, -0.19023, -0.226178, 0.36985, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432297628, 19, 2, 0, 1, 0, l, reaching, 0.053171, -0.29893, -0.186105, 0.224781, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432297629, 19, 2, 0, 0, 1, l, reaching, 0.0518131, -0.301118, -0.183564, 0.222351, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
1432297643, 19, 2, 0, 0, 0, l, reaching, 0.0199179, -0.331278, -0.142929, 0.162262, 0.667671, 0.7, 0.45625, 0.412105, 0.9, 0.87, 
